"PLAYER_ID","PLAYER_NAME","TEAM_NAME","SEASON_NAME"
560,"DA Miller","Gujarat Titans","2024"
561,"DA Miller","Rajasthan Royals","2020"
562,"DA Miller","Kings XI Punjab","2017"
563,"DA Warner","Delhi Capitals","2022"
564,"DA Warner","Sunrisers Hyderabad","2019"
565,"DA Warner","Sunrisers Hyderabad","2015"
566,"DA Warner","Sunrisers Hyderabad","2021"
567,"DA Warner","Sunrisers Hyderabad","2017"
568,"DA Warner","Sunrisers Hyderabad","2014"
569,"DA Warner","Delhi Capitals","2023"
570,"DA Warner","Delhi Daredevils","2012"
571,"DA Warner","Delhi Daredevils","2009"
572,"DA Warner","Delhi Capitals","2024"
573,"DA Warner","Sunrisers Hyderabad","2020"
574,"DA Warner","Delhi Daredevils","2013"
575,"DA Warner","Delhi Daredevils","2011"
576,"DA Warner","Sunrisers Hyderabad","2016"
577,"DAJ Bracewell","Delhi Daredevils","2012"
578,"DB Das","Kolkata Knight Riders","2013"
579,"DB Das","Kolkata Knight Riders","2012"
580,"DB Das","Kolkata Knight Riders","2007"
581,"DB Ravi Teja","Sunrisers Hyderabad","2013"
582,"DB Ravi Teja","Deccan Chargers","2007"
583,"DB Ravi Teja","Deccan Chargers","2012"
584,"DB Ravi Teja","Deccan Chargers","2009"
585,"DB Ravi Teja","Deccan Chargers","2011"
586,"DE Bollinger","Chennai Super Kings","2011"
587,"DE Bollinger","Chennai Super Kings","2009"
588,"DE Bollinger","Chennai Super Kings","2012"
589,"DG Nalkande","Gujarat Titans","2024"
590,"DG Nalkande","Gujarat Titans","2022"
591,"DG Nalkande","Gujarat Titans","2023"
592,"DH Yagnik","Rajasthan Royals","2011"
593,"DH Yagnik","Rajasthan Royals","2012"
594,"DH Yagnik","Rajasthan Royals","2014"
595,"DH Yagnik","Rajasthan Royals","2013"
596,"DJ Bravo","Chennai Super Kings","2015"
597,"DJ Bravo","Chennai Super Kings","2011"
598,"DJ Bravo","Gujarat Lions","2016"
599,"DJ Bravo","Chennai Super Kings","2013"
600,"DJ Bravo","Chennai Super Kings","2019"
601,"DJ Bravo","Chennai Super Kings","2020"
602,"DJ Bravo","Chennai Super Kings","2012"
603,"DJ Bravo","Mumbai Indians","2009"
604,"DJ Bravo","Chennai Super Kings","2021"
605,"DJ Bravo","Chennai Super Kings","2022"
606,"DJ Bravo","Chennai Super Kings","2018"
607,"DJ Bravo","Chennai Super Kings","2014"
608,"DJ Bravo","Mumbai Indians","2007"
609,"DJ Harris","Deccan Chargers","2012"
610,"DJ Hooda","Punjab Kings","2021"
611,"DJ Hooda","Lucknow Super Giants","2024"
612,"DJ Hooda","Sunrisers Hyderabad","2018"
613,"DJ Hooda","Lucknow Super Giants","2023"
614,"DJ Hooda","Rajasthan Royals","2015"
615,"DJ Hooda","Sunrisers Hyderabad","2016"
616,"DJ Hooda","Sunrisers Hyderabad","2017"
617,"DJ Hooda","Lucknow Super Giants","2022"
618,"DJ Hooda","Kings XI Punjab","2020"
619,"DJ Hooda","Sunrisers Hyderabad","2019"
620,"DJ Hussey","Kings XI Punjab","2012"
621,"DJ Hussey","Kings XI Punjab","2013"
622,"DJ Hussey","Chennai Super Kings","2014"
623,"DJ Hussey","Kolkata Knight Riders","2007"
624,"DJ Hussey","Kolkata Knight Riders","2009"
625,"DJ Hussey","Kings XI Punjab","2011"
626,"DJ Jacobs","Mumbai Indians","2011"
627,"DJ Jacobs","Mumbai Indians","2012"
628,"DJ Malan","Punjab Kings","2021"
629,"DJ Mitchell","Rajasthan Royals","2022"
630,"DJ Mitchell","Chennai Super Kings","2024"
631,"DJ Muthuswami","Delhi Daredevils","2015"
632,"DJ Thornely","Mumbai Indians","2007"
633,"DJ Willey","Royal Challengers Bangalore","2023"
634,"DJ Willey","Royal Challengers Bangalore","2022"
635,"DJ Willey","Chennai Super Kings","2018"
636,"DJG Sammy","Sunrisers Hyderabad","2014"
637,"DJG Sammy","Royal Challengers Bangalore","2015"
638,"DJG Sammy","Sunrisers Hyderabad","2013"
639,"DJM Short","Rajasthan Royals","2018"
640,"DL Chahar","Rising Pune Supergiant","2017"
641,"DL Chahar","Chennai Super Kings","2020"
642,"DL Chahar","Chennai Super Kings","2024"
643,"DL Chahar","Chennai Super Kings","2018"
644,"DL Chahar","Rising Pune Supergiants","2016"
645,"DL Chahar","Chennai Super Kings","2023"
646,"DL Chahar","Chennai Super Kings","2019"
647,"DL Chahar","Chennai Super Kings","2021"
648,"DL Vettori","Delhi Daredevils","2007"
649,"DL Vettori","Delhi Daredevils","2009"
650,"DL Vettori","Royal Challengers Bangalore","2012"
651,"DL Vettori","Royal Challengers Bangalore","2011"
652,"DM Bravo","Kolkata Knight Riders","2017"
653,"DNT Zoysa","Deccan Chargers","2007"
654,"DP Conway","Chennai Super Kings","2023"
655,"DP Conway","Chennai Super Kings","2022"
656,"DP Nannes","Royal Challengers Bangalore","2011"
657,"DP Nannes","Chennai Super Kings","2013"
658,"DP Nannes","Delhi Daredevils","2009"
659,"DP Vijaykumar","Deccan Chargers","2007"
660,"DPMD Jayawardene","Kochi Tuskers Kerala","2011"
661,"DPMD Jayawardene","Kings XI Punjab","2009"
662,"DPMD Jayawardene","Delhi Daredevils","2013"
663,"DPMD Jayawardene","Kings XI Punjab","2007"
664,"DPMD Jayawardene","Delhi Daredevils","2012"
665,"DR Martyn","Rajasthan Royals","2009"
666,"DR Sams","Mumbai Indians","2022"
667,"DR Sams","Royal Challengers Bangalore","2021"
668,"DR Sams","Delhi Capitals","2020"
669,"DR Shorey","Chennai Super Kings","2019"
670,"DR Shorey","Chennai Super Kings","2018"
671,"DR Smith","Gujarat Lions","2017"
672,"DR Smith","Mumbai Indians","2012"
673,"DR Smith","Mumbai Indians","2013"
674,"DR Smith","Mumbai Indians","2007"
675,"DR Smith","Deccan Chargers","2009"
676,"DR Smith","Chennai Super Kings","2015"
677,"DR Smith","Gujarat Lions","2016"
678,"DR Smith","Chennai Super Kings","2014"
679,"DS Kulkarni","Mumbai Indians","2012"
680,"DS Kulkarni","Rajasthan Royals","2019"
681,"DS Kulkarni","Gujarat Lions","2016"
682,"DS Kulkarni","Mumbai Indians","2009"
683,"DS Kulkarni","Mumbai Indians","2011"
684,"DS Kulkarni","Mumbai Indians","2013"
685,"DS Kulkarni","Rajasthan Royals","2015"
686,"DS Kulkarni","Rajasthan Royals","2018"
687,"DS Kulkarni","Mumbai Indians","2020"
688,"DS Kulkarni","Gujarat Lions","2017"
689,"DS Kulkarni","Mumbai Indians","2021"
690,"DS Kulkarni","Mumbai Indians","2007"
691,"DS Kulkarni","Rajasthan Royals","2014"
692,"DS Lehmann","Rajasthan Royals","2007"
693,"DT Christian","Rising Pune Supergiant","2017"
694,"DT Christian","Royal Challengers Bangalore","2021"
695,"DT Christian","Royal Challengers Bangalore","2013"
696,"DT Christian","Delhi Daredevils","2018"
697,"DT Christian","Deccan Chargers","2012"
698,"DT Christian","Deccan Chargers","2011"
699,"DT Patil","Royal Challengers Bangalore","2007"
700,"DW Steyn","Royal Challengers Bangalore","2009"
701,"DW Steyn","Royal Challengers Bangalore","2007"
702,"DW Steyn","Deccan Chargers","2011"
703,"DW Steyn","Royal Challengers Bangalore","2019"
704,"DW Steyn","Gujarat Lions","2016"
705,"DW Steyn","Sunrisers Hyderabad","2014"
706,"DW Steyn","Deccan Chargers","2012"
707,"DW Steyn","Royal Challengers Bangalore","2020"
708,"DW Steyn","Sunrisers Hyderabad","2013"
709,"DW Steyn","Sunrisers Hyderabad","2015"
710,"Dhruv Jurel","Rajasthan Royals","2024"
711,"Dhruv Jurel","Rajasthan Royals","2023"
712,"E Lewis","Mumbai Indians","2019"
713,"E Lewis","Lucknow Super Giants","2022"
714,"E Lewis","Mumbai Indians","2018"
715,"E Lewis","Rajasthan Royals","2021"
716,"EJG Morgan","Sunrisers Hyderabad","2015"
717,"EJG Morgan","Sunrisers Hyderabad","2016"
718,"EJG Morgan","Royal Challengers Bangalore","2009"
719,"EJG Morgan","Kings XI Punjab","2017"
720,"EJG Morgan","Kolkata Knight Riders","2011"
721,"EJG Morgan","Kolkata Knight Riders","2021"
722,"EJG Morgan","Kolkata Knight Riders","2020"
723,"EJG Morgan","Kolkata Knight Riders","2013"
724,"ER Dwivedi","Gujarat Lions","2016"
725,"F Behardien","Kings XI Punjab","2016"
726,"F du Plessis","Chennai Super Kings","2014"
727,"F du Plessis","Royal Challengers Bangalore","2022"
728,"F du Plessis","Royal Challengers Bangalore","2023"
729,"F du Plessis","Rising Pune Supergiants","2016"
730,"F du Plessis","Chennai Super Kings","2015"
731,"F du Plessis","Chennai Super Kings","2019"
732,"F du Plessis","Royal Challengers Bengaluru","2024"
733,"F du Plessis","Chennai Super Kings","2021"
734,"F du Plessis","Chennai Super Kings","2018"
735,"F du Plessis","Rising Pune Supergiant","2017"
736,"F du Plessis","Chennai Super Kings","2012"
737,"F du Plessis","Chennai Super Kings","2020"
738,"FA Allen","Mumbai Indians","2022"
739,"FA Allen","Punjab Kings","2021"
740,"FH Edwards","Deccan Chargers","2009"
741,"FY Fazal","Rajasthan Royals","2009"
742,"FY Fazal","Rajasthan Royals","2011"
743,"Fazalhaq Farooqi","Sunrisers Hyderabad","2023"
744,"Fazalhaq Farooqi","Sunrisers Hyderabad","2022"
745,"G Coetzee","Mumbai Indians","2024"
746,"G Gambhir","Kolkata Knight Riders","2012"
747,"G Gambhir","Delhi Daredevils","2009"
748,"G Gambhir","Delhi Daredevils","2018"
749,"G Gambhir","Kolkata Knight Riders","2017"
750,"G Gambhir","Delhi Daredevils","2007"
751,"G Gambhir","Kolkata Knight Riders","2016"
752,"G Gambhir","Kolkata Knight Riders","2011"
753,"G Gambhir","Kolkata Knight Riders","2014"
754,"G Gambhir","Kolkata Knight Riders","2015"
755,"G Gambhir","Kolkata Knight Riders","2013"
756,"GB Hogg","Kolkata Knight Riders","2015"
757,"GB Hogg","Rajasthan Royals","2012"
758,"GB Hogg","Kolkata Knight Riders","2016"
759,"GB Hogg","Rajasthan Royals","2013"
760,"GC Smith","Rajasthan Royals","2007"
761,"GC Smith","Pune Warriors","2011"
762,"GC Smith","Rajasthan Royals","2009"
763,"GC Viljoen","Kings XI Punjab","2019"
764,"GD McGrath","Delhi Daredevils","2007"
765,"GD Phillips","Sunrisers Hyderabad","2023"
766,"GD Phillips","Rajasthan Royals","2021"
767,"GH Vihari","Sunrisers Hyderabad","2013"
768,"GH Vihari","Sunrisers Hyderabad","2015"
769,"GH Vihari","Delhi Capitals","2019"
770,"GHS Garton","Royal Challengers Bangalore","2021"
771,"GJ Bailey","Kings XI Punjab","2014"
772,"GJ Bailey","Kings XI Punjab","2015"
773,"GJ Bailey","Rising Pune Supergiants","2016"
774,"GJ Bailey","Chennai Super Kings","2009"
775,"GJ Maxwell","Mumbai Indians","2013"
776,"GJ Maxwell","Delhi Daredevils","2012"
777,"GJ Maxwell","Kings XI Punjab","2015"
778,"GJ Maxwell","Royal Challengers Bangalore","2022"
779,"GJ Maxwell","Kings XI Punjab","2016"
780,"GJ Maxwell","Kings XI Punjab","2020"
781,"GJ Maxwell","Delhi Daredevils","2018"
782,"GJ Maxwell","Royal Challengers Bengaluru","2024"
783,"GJ Maxwell","Kings XI Punjab","2014"
784,"GJ Maxwell","Kings XI Punjab","2017"
785,"GJ Maxwell","Royal Challengers Bangalore","2021"
786,"GJ Maxwell","Royal Challengers Bangalore","2023"
787,"GR Napier","Mumbai Indians","2009"
788,"GS Sandhu","Delhi Daredevils","2015"
789,"Gagandeep Singh","Kings XI Punjab","2007"
790,"Gulbadin Naib","Delhi Capitals","2024"
791,"Gurkeerat Singh","Kings XI Punjab","2017"
792,"Gurkeerat Singh","Kings XI Punjab","2013"
793,"Gurkeerat Singh","Kings XI Punjab","2012"
794,"Gurkeerat Singh","Royal Challengers Bangalore","2020"
795,"Gurkeerat Singh","Kings XI Punjab","2016"
796,"Gurkeerat Singh","Royal Challengers Bangalore","2019"
797,"Gurkeerat Singh","Kings XI Punjab","2015"
798,"Gurnoor Brar","Punjab Kings","2023"
799,"H Das","Deccan Chargers","2007"
800,"H Klaasen","Royal Challengers Bangalore","2019"
801,"H Klaasen","Sunrisers Hyderabad","2023"
802,"H Klaasen","Sunrisers Hyderabad","2024"
803,"H Klaasen","Rajasthan Royals","2018"
804,"H Sharma","Royal Challengers Bangalore","2023"
805,"H Sharma","Royal Challengers Bengaluru","2024"
806,"HC Brook","Sunrisers Hyderabad","2023"
807,"HE van der Dussen","Rajasthan Royals","2022"
808,"HF Gurney","Kolkata Knight Riders","2019"
809,"HH Gibbs","Deccan Chargers","2009"
810,"HH Gibbs","Deccan Chargers","2007"
811,"HH Gibbs","Mumbai Indians","2012"
812,"HH Pandya","Gujarat Titans","2022"
813,"HH Pandya","Mumbai Indians","2015"
814,"HH Pandya","Mumbai Indians","2018"
815,"HH Pandya","Mumbai Indians","2016"
816,"HH Pandya","Mumbai Indians","2020"
817,"HH Pandya","Mumbai Indians","2024"
818,"HH Pandya","Mumbai Indians","2017"
819,"HH Pandya","Mumbai Indians","2019"
820,"HH Pandya","Mumbai Indians","2021"
821,"HH Pandya","Gujarat Titans","2023"
822,"HM Amla","Kings XI Punjab","2016"
823,"HM Amla","Kings XI Punjab","2017"
824,"HR Shokeen","Mumbai Indians","2022"
825,"HR Shokeen","Mumbai Indians","2023"
826,"HV Patel","Punjab Kings","2024"
827,"HV Patel","Delhi Capitals","2020"
828,"HV Patel","Royal Challengers Bangalore","2012"
829,"HV Patel","Delhi Daredevils","2018"
830,"HV Patel","Royal Challengers Bangalore","2015"
831,"HV Patel","Royal Challengers Bangalore","2014"
832,"HV Patel","Royal Challengers Bangalore","2023"
833,"HV Patel","Delhi Capitals","2019"
834,"HV Patel","Royal Challengers Bangalore","2021"
835,"HV Patel","Royal Challengers Bangalore","2022"
836,"HV Patel","Royal Challengers Bangalore","2016"
837,"HV Patel","Royal Challengers Bangalore","2017"
838,"Harbhajan Singh","Mumbai Indians","2012"
839,"Harbhajan Singh","Chennai Super Kings","2018"
840,"Harbhajan Singh","Mumbai Indians","2011"
841,"Harbhajan Singh","Chennai Super Kings","2019"
842,"Harbhajan Singh","Mumbai Indians","2007"
843,"Harbhajan Singh","Mumbai Indians","2015"
844,"Harbhajan Singh","Mumbai Indians","2013"
845,"Harbhajan Singh","Mumbai Indians","2014"
846,"Harbhajan Singh","Mumbai Indians","2009"
847,"Harbhajan Singh","Mumbai Indians","2017"
848,"Harbhajan Singh","Mumbai Indians","2016"
849,"Harbhajan Singh","Kolkata Knight Riders","2021"
850,"Harmeet Singh","Deccan Chargers","2011"
851,"Harmeet Singh","Rajasthan Royals","2013"
852,"Harmeet Singh","Deccan Chargers","2009"
853,"Harmeet Singh","Kings XI Punjab","2013"
854,"Harmeet Singh","Kings XI Punjab","2012"
855,"Harpreet Brar","Punjab Kings","2023"
856,"Harpreet Brar","Kings XI Punjab","2020"
857,"Harpreet Brar","Punjab Kings","2024"
858,"Harpreet Brar","Punjab Kings","2021"
859,"Harpreet Brar","Kings XI Punjab","2019"
860,"Harpreet Brar","Punjab Kings","2022"
861,"Harpreet Singh","Pune Warriors","2011"
862,"Harpreet Singh","Pune Warriors","2012"
863,"Harpreet Singh","Punjab Kings","2023"
864,"Harpreet Singh","Kolkata Knight Riders","2009"
865,"Harpreet Singh","Punjab Kings","2024"
866,"Harshit Rana","Kolkata Knight Riders","2022"
867,"Harshit Rana","Kolkata Knight Riders","2024"
868,"Harshit Rana","Kolkata Knight Riders","2023"
869,"I Malhotra","Deccan Chargers","2011"
870,"I Sharma","Kolkata Knight Riders","2007"
871,"I Sharma","Kings XI Punjab","2017"
872,"I Sharma","Sunrisers Hyderabad","2015"
873,"I Sharma","Delhi Capitals","2021"
874,"I Sharma","Delhi Capitals","2023"
875,"I Sharma","Rising Pune Supergiants","2016"
876,"I Sharma","Kolkata Knight Riders","2009"
877,"I Sharma","Sunrisers Hyderabad","2014"
878,"I Sharma","Delhi Capitals","2019"
879,"I Sharma","Deccan Chargers","2011"
880,"I Sharma","Sunrisers Hyderabad","2013"
881,"I Sharma","Delhi Capitals","2024"
882,"I Sharma","Delhi Capitals","2020"
883,"I Udana","Royal Challengers Bangalore","2020"
884,"IC Pandey","Chennai Super Kings","2015"
885,"IC Pandey","Chennai Super Kings","2014"
886,"IC Pandey","Pune Warriors","2013"
887,"IC Porel","Punjab Kings","2021"
888,"IK Pathan","Kings XI Punjab","2007"
889,"IK Pathan","Delhi Daredevils","2013"
890,"IK Pathan","Kings XI Punjab","2009"
891,"IK Pathan","Gujarat Lions","2017"
892,"IK Pathan","Sunrisers Hyderabad","2014"
893,"IK Pathan","Rising Pune Supergiants","2016"
894,"IK Pathan","Delhi Daredevils","2012"
895,"IK Pathan","Delhi Daredevils","2011"
896,"IR Jaggi","Deccan Chargers","2011"
897,"IR Jaggi","Kolkata Knight Riders","2017"
898,"IR Jaggi","Deccan Chargers","2012"
899,"IS Sodhi","Rajasthan Royals","2018"
900,"IS Sodhi","Rajasthan Royals","2019"
901,"Imran Tahir","Chennai Super Kings","2018"
902,"Imran Tahir","Delhi Daredevils","2014"
903,"Imran Tahir","Delhi Daredevils","2016"
904,"Imran Tahir","Chennai Super Kings","2021"
905,"Imran Tahir","Delhi Daredevils","2015"
906,"Imran Tahir","Rising Pune Supergiant","2017"
907,"Imran Tahir","Chennai Super Kings","2019"
