"MATCH_ID","SEASON_ID","SEASON_MATCH","PLAY_OFF_ID","DATE_ID","REFEREE_ID","TV_UMPIRE_ID","UMPIRE_ID1","UMPIRE_ID2","TEAM_A_ID","TEAM_B_ID","VENUE_ID","MATCH_TYPE_ID","TOTAL_OVERS","BALLS_PER_OVER","OVERS_PLAYED_BY_TEAM_A","BOWLS_PLAYED_BY_TEAM_A","EXTRA_BOWLS_PLAYED_BY_TEAM_A","EXTRA_RUNS_SCORED_BY_TEAM_A","FOURS_BY_TEAM_A","SIXES_BY_TEAM_A","TOTAL_SCORE_BY_TEAM_A","WICKET_LOST_BY_TEAM_A","OVERS_PLAYED_BY_TEAM_B","BOWLS_PLAYED_BY_TEAM_B","EXTRA_BOWLS_PLAYED_BY_TEAM_B","EXTRA_RUNS_SCORED_BY_TEAM_B","FOURS_BY_TEAM_B","SIXES_BY_TEAM_B","TOTAL_SCORE_BY_TEAM_B","WICKET_LOST_BY_TEAM_B","TOSS_WINNER_TEAM_ID","TOSS_DECISION","MATCH_RESULT","WINNER_TEAM_ID"
206,4,32,3,1105,12,12,58,41,8,2,23,1,20,6,16,103,7,7,9,0,74,10,19,125,7,7,13,1,129,7,8,"Field","Result Declared",2
217,4,43,3,1112,7,26,55,63,1,14,19,1,20,6,18,116,4,4,13,2,149,2,19,122,7,7,18,0,147,6,14,"Bat","Result Declared",1
252,5,4,3,1450,10,25,3,45,14,7,31,1,20,6,19,127,19,19,23,3,191,4,19,122,6,6,14,4,160,9,7,"Field","Result Declared",14
298,5,52,3,1482,9,19,1,53,12,14,36,1,20,6,19,123,10,10,6,2,125,6,16,98,0,0,13,4,126,3,12,"Bat","Result Declared",14
130,3,15,3,703,25,1,3,57,2,4,2,1,20,6,19,121,2,2,15,9,171,6,19,121,4,4,13,6,161,9,2,"Bat","Result Declared",2
162,3,47,3,726,1,12,31,5,11,4,5,1,20,6,19,125,10,10,14,7,183,4,19,122,8,8,11,2,144,7,11,"Bat","Result Declared",11
172,3,\\N,4,734,1,11,53,63,17,11,8,1,20,6,19,128,10,10,12,3,149,9,19,127,13,13,14,7,184,5,11,"Bat","Result Declared",11
183,4,8,3,1090,12,12,58,41,17,11,18,1,20,6,19,124,15,15,12,3,140,4,18,113,3,3,18,2,143,1,11,"Field","Result Declared",11
279,5,31,3,1468,12,48,10,61,12,4,36,1,20,6,19,120,5,5,13,3,146,2,15,98,7,7,14,5,148,2,12,"Bat","Result Declared",4
283,5,37,3,1472,8,54,3,45,1,7,19,1,20,6,19,123,6,6,11,5,149,8,19,125,5,5,14,4,156,8,7,"Bat","Result Declared",7
286,5,40,3,1473,1,26,54,32,11,2,39,1,20,6,18,117,10,10,7,1,101,5,18,115,5,5,8,2,100,10,11,"Field","Result Declared",11
415,7,17,3,2201,9,26,54,15,19,1,33,1,20,6,19,123,16,16,9,4,145,5,19,117,4,4,9,8,146,5,19,"Bat","Result Declared",1
433,7,35,3,2215,7,29,10,61,17,14,18,1,20,6,19,125,7,7,15,12,190,5,18,118,7,7,19,8,191,5,17,"Bat","Result Declared",14
505,8,48,3,2580,8,33,54,58,19,7,28,1,20,6,19,124,5,5,16,9,185,5,19,124,7,7,11,12,180,7,19,"Bat","Result Declared",19
538,9,21,3,2930,10,54,20,61,7,11,27,1,20,6,19,123,5,5,11,5,164,7,19,124,5,5,18,7,189,6,7,"Field","Result Declared",11
556,9,39,3,2944,17,55,54,58,7,17,27,1,20,6,19,122,5,5,19,2,174,4,19,124,4,4,15,3,175,6,7,"Field","Result Declared",17
565,9,48,3,2951,15,28,33,21,9,17,11,1,20,6,19,125,12,12,16,6,183,5,18,114,3,3,15,10,186,1,17,"Field","Result Declared",17
631,10,55,3,3314,14,61,37,60,15,7,21,1,20,6,11,73,1,1,5,2,78,1,15,98,3,3,5,2,73,10,15,"Field","Result Declared",15
711,12,15,3,4003,14,36,32,61,11,1,39,1,20,6,19,125,6,6,16,7,170,5,19,127,14,14,13,4,133,8,1,"Field","Result Declared",11
738,12,42,3,4024,1,47,32,30,17,7,18,1,20,6,19,125,11,11,15,12,202,4,19,124,4,4,19,9,185,7,7,"Field","Result Declared",17
268,5,20,3,1461,11,49,2,32,14,2,31,1,20,6,19,124,6,6,22,6,197,5,19,125,13,13,18,7,196,2,2,"Bat","Result Declared",14
368,6,46,3,1841,7,31,2,30,12,17,36,1,20,6,19,124,6,6,9,11,170,9,19,123,12,12,17,6,187,3,17,"Bat","Result Declared",17
414,7,16,3,2201,9,49,2,15,4,11,33,1,20,6,18,115,16,9,10,2,126,4,19,124,11,11,10,3,125,7,11,"Bat","Result Declared",4
445,7,47,3,2224,1,28,17,30,9,1,11,1,20,6,17,109,4,4,19,3,156,2,19,123,3,3,8,9,154,4,9,"Field","Result Declared",9
471,8,13,3,2557,14,54,19,10,19,4,9,1,20,6,19,121,4,4,10,8,163,8,19,126,9,9,9,9,167,4,4,"Bat","Result Declared",4
510,8,53,3,2585,1,48,59,30,7,1,27,1,20,6,19,123,9,9,11,4,130,7,16,106,6,6,12,3,134,3,7,"Bat","Result Declared",1
553,9,36,3,2942,8,49,58,59,7,4,27,1,20,6,19,123,8,8,15,5,181,5,19,122,9,9,13,5,172,5,4,"Field","Result Declared",7
645,11,10,3,3649,19,34,54,21,9,19,11,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Field","Result Declared",19
759,13,3,3,4540,21,49,37,20,17,19,10,1,20,6,19,124,5,5,13,4,163,5,19,122,15,15,14,3,153,10,19,"Field","Result Declared",17
768,13,12,3,4549,18,25,46,30,9,14,10,1,20,6,19,128,11,11,12,8,174,6,19,121,7,7,4,8,137,9,14,"Field","Result Declared",9
118,3,3,3,695,2,13,53,10,7,4,27,1,20,6,19,125,13,13,15,2,142,9,19,121,7,7,16,1,146,5,4,"Field","Result Declared",4
58,1,\\N,2,45,1,11,3,25,1,14,8,1,20,6,19,124,7,7,9,7,163,5,19,126,14,14,12,5,164,7,14,"Field","Result Declared",14
161,3,46,3,725,7,52,25,63,2,17,38,1,20,6,19,124,9,9,11,5,151,6,19,125,13,13,9,3,138,10,17,"Field","Result Declared",2
254,5,6,3,1451,9,49,14,58,2,1,9,1,20,6,17,106,4,4,11,4,119,10,19,127,11,11,10,12,193,6,2,"Field","Result Declared",1
518,9,1,3,2914,1,25,58,59,11,16,39,1,20,6,19,126,13,13,12,3,121,8,14,92,5,5,8,8,126,1,11,"Bat","Result Declared",16
524,9,7,3,2920,8,59,10,30,4,7,12,1,20,6,13,84,10,10,12,3,113,2,19,123,4,4,11,2,111,9,4,"Field","Result Declared",4
540,9,23,3,2932,1,49,57,10,4,5,12,1,20,6,19,121,3,3,11,9,171,5,19,121,3,3,14,7,172,6,4,"Field","Result Declared",5
154,3,39,3,720,7,2,7,25,9,4,11,1,20,6,19,126,7,7,17,6,181,3,19,124,9,9,16,4,167,8,9,"Bat","Result Declared",9
193,4,18,3,1096,12,21,8,41,8,1,23,1,20,6,14,92,3,3,12,7,135,3,16,104,3,3,15,3,131,4,8,"Field","Result Declared",8
209,4,35,3,1107,7,2,2,55,17,12,18,1,20,6,19,121,2,2,13,10,181,5,19,125,9,9,11,6,155,5,12,"Field","Result Declared",17
237,4,63,3,1125,9,8,1,13,7,17,14,1,20,6,19,126,27,27,17,15,232,2,16,106,9,9,12,4,121,10,7,"Bat","Result Declared",7
350,6,28,3,1830,8,55,58,10,4,11,12,1,20,6,16,106,4,4,22,3,165,1,19,122,3,3,11,8,161,4,11,"Bat","Result Declared",4
357,6,35,3,1835,8,21,59,10,9,7,11,1,20,6,18,113,12,12,14,7,150,4,19,120,5,5,15,4,149,6,7,"Bat","Result Declared",9
390,6,68,3,1856,1,19,1,54,19,14,28,1,20,6,19,124,15,15,7,2,136,9,19,121,6,6,7,4,113,9,19,"Bat","Result Declared",19
407,7,9,3,2196,7,7,57,10,7,19,33,1,20,6,19,124,9,9,14,13,193,6,19,121,8,8,6,4,121,10,19,"Field","Result Declared",7
422,7,24,3,2208,8,32,58,15,17,19,18,1,20,6,19,123,5,5,11,11,158,6,19,127,10,10,12,6,155,6,17,"Field","Result Declared",17
453,7,55,3,2229,8,32,58,15,7,4,27,1,20,6,13,89,15,15,10,4,119,3,18,111,7,7,15,0,115,10,7,"Field","Result Declared",7
569,9,52,3,2955,16,62,21,32,4,19,32,1,20,6,19,126,14,14,14,3,161,4,19,121,3,3,15,3,158,7,4,"Field","Result Declared",4
570,9,53,3,2956,10,54,58,20,16,7,9,1,20,6,19,127,8,8,14,8,173,6,19,123,4,4,13,8,172,7,7,"Bat","Result Declared",16
595,10,18,3,3287,16,36,20,59,4,9,12,1,20,6,19,122,3,3,19,4,168,7,19,123,11,11,13,5,169,6,4,"Bat","Result Declared",9
746,12,50,3,4031,7,64,37,20,1,3,19,1,20,6,19,125,7,7,17,8,179,4,16,98,0,0,9,2,99,10,3,"Field","Result Declared",1
791,13,35,3,4567,14,62,19,10,9,19,34,1,20,6,19,125,5,5,16,5,166,5,19,126,10,10,18,2,165,8,19,"Field","Tie",20
208,4,34,3,1107,26,14,1,45,14,11,31,1,20,6,18,110,2,2,7,2,95,3,19,124,7,7,4,2,94,8,14,"Field","Result Declared",14
364,6,42,3,1839,7,26,62,11,12,1,36,1,20,6,19,124,6,6,9,4,127,9,19,121,4,4,13,5,164,3,1,"Bat","Result Declared",1
439,7,41,3,2219,7,29,10,61,14,4,29,1,20,6,19,125,15,15,13,12,201,6,19,126,9,9,12,3,139,9,4,"Field","Result Declared",14
481,8,23,3,2564,8,58,58,33,11,19,39,1,20,6,19,129,10,10,16,3,157,8,19,123,5,5,14,2,137,8,11,"Bat","Result Declared",11
502,8,45,3,2578,10,56,15,10,4,19,32,1,20,6,19,121,4,4,19,4,157,4,19,123,4,4,9,6,163,4,19,"Bat","Result Declared",19
527,9,10,3,2922,14,59,10,30,7,16,27,1,20,6,18,114,2,2,15,4,153,4,19,123,11,11,18,0,152,7,16,"Bat","Result Declared",7
571,9,54,3,2956,8,38,54,59,5,11,13,1,20,6,17,111,6,6,24,5,173,4,19,125,8,8,17,7,172,8,5,"Field","Result Declared",5
695,11,\\N,5,3690,1,49,58,20,19,9,11,1,20,6,19,124,5,5,16,7,174,7,19,121,3,3,15,7,160,9,9,"Field","Result Declared",19
36,1,36,3,27,1,9,53,13,11,1,39,1,20,6,13,94,16,16,12,12,158,1,19,127,12,12,21,3,156,6,11,"Field","Result Declared",11
230,4,56,3,1120,9,4,13,9,1,4,19,1,20,6,19,122,4,4,15,8,176,4,19,124,14,14,11,6,158,6,1,"Bat","Result Declared",1
442,7,44,3,2223,7,29,10,61,14,11,29,1,20,6,19,127,8,8,7,8,153,8,19,123,6,6,12,9,178,3,11,"Bat","Result Declared",11
451,7,53,3,2228,10,55,54,16,17,1,18,1,20,6,19,124,6,6,10,6,154,6,17,107,5,5,13,7,160,2,1,"Field","Result Declared",1
762,13,6,3,4543,1,59,54,12,7,17,10,1,20,6,19,126,14,11,21,7,206,3,16,108,9,9,10,3,109,10,17,"Field","Result Declared",7
435,7,37,3,2217,1,57,32,30,1,14,16,1,20,6,19,123,8,8,9,5,149,5,19,123,12,12,10,7,148,8,14,"Bat","Result Declared",1
769,13,13,3,4550,14,37,68,10,11,7,34,1,20,6,19,125,6,6,17,10,191,4,19,125,7,7,10,3,143,8,7,"Field","Result Declared",11
774,13,18,3,4553,1,23,37,20,7,1,10,1,20,6,19,123,4,4,14,6,178,4,17,113,11,11,22,4,181,0,7,"Bat","Result Declared",1
778,13,22,3,4557,1,36,54,20,19,7,10,1,20,6,19,125,11,11,15,9,201,6,16,103,4,4,9,7,132,10,19,"Bat","Result Declared",19
780,13,24,3,4559,14,62,23,33,9,7,34,1,20,6,19,124,9,9,17,3,164,6,19,120,2,2,16,2,162,5,9,"Bat","Result Declared",9
784,13,28,3,4561,18,61,49,27,17,9,33,1,20,6,19,125,9,9,14,8,194,2,19,123,6,6,8,2,112,9,17,"Bat","Result Declared",17
611,10,35,3,3299,14,60,54,33,5,11,30,1,20,6,19,137,15,15,13,6,159,9,19,126,1,1,17,4,164,12,5,"Bat","Tie",20
612,10,36,3,3300,16,59,47,59,7,4,27,1,20,6,7,49,2,2,7,3,68,0,17,108,5,5,3,2,67,10,7,"Field","Result Declared",7
643,11,7,3,3647,16,25,59,16,11,19,28,1,20,6,19,124,8,8,15,6,147,8,19,121,4,4,18,1,151,9,19,"Field","Result Declared",19
677,11,41,3,3674,21,21,46,54,11,9,11,1,20,6,19,125,7,7,16,14,210,6,18,109,1,1,12,4,108,10,9,"Field","Result Declared",11
796,13,40,3,4571,1,49,20,12,14,19,10,1,20,6,19,123,3,3,12,4,154,6,18,114,7,7,12,9,156,2,19,"Field","Result Declared",19
803,13,47,3,4576,1,23,54,20,19,3,10,1,20,6,19,124,11,11,25,5,219,2,18,119,9,9,13,3,131,10,3,"Field","Result Declared",19
819,14,3,3,4742,18,34,46,20,9,19,19,1,20,6,19,123,7,7,18,8,187,6,19,125,7,7,10,10,177,5,19,"Field","Result Declared",9
827,14,11,3,4749,14,14,54,12,13,3,39,1,20,6,19,122,8,8,17,10,195,4,18,115,11,11,21,6,198,4,3,"Field","Result Declared",3
850,14,34,3,4907,18,34,10,68,11,9,40,1,20,6,19,128,9,9,11,6,155,6,15,93,7,7,14,8,159,3,9,"Field","Result Declared",9
857,14,41,3,4912,21,49,20,24,3,9,33,1,20,6,19,124,6,6,14,0,127,9,18,113,5,5,8,7,130,7,9,"Field","Result Declared",9
858,14,42,3,4912,18,37,10,68,13,11,40,1,20,6,19,123,6,6,11,1,135,6,18,116,2,2,11,5,137,4,11,"Field","Result Declared",11
859,14,43,3,4913,14,56,37,46,14,17,10,1,20,6,19,123,4,4,10,7,149,9,17,107,8,8,18,2,153,3,17,"Field","Result Declared",17
869,14,53,3,4921,1,38,27,49,1,13,10,1,20,6,19,127,9,9,13,2,134,6,12,83,5,5,9,10,139,4,13,"Field","Result Declared",13
894,15,18,3,5105,18,37,32,46,11,17,21,1,20,6,19,122,4,4,14,7,151,6,18,114,7,7,10,7,152,3,17,"Field","Result Declared",17
898,15,22,3,5108,1,36,20,43,1,17,8,1,20,6,19,127,13,13,12,17,216,4,19,129,9,9,17,7,193,9,17,"Field","Result Declared",1
902,15,26,3,5112,20,66,54,56,10,11,5,1,20,6,19,124,8,8,20,8,199,4,19,125,15,15,18,5,181,9,11,"Field","Result Declared",10
914,15,38,3,5121,21,32,57,67,13,1,39,1,20,6,19,133,14,14,15,6,187,4,19,126,16,16,15,8,176,6,1,"Field","Result Declared",13
926,15,50,3,5131,20,59,28,56,3,19,5,1,20,6,19,127,12,12,18,12,207,3,19,126,11,11,16,11,186,8,19,"Field","Result Declared",3
943,15,67,3,5145,1,66,46,70,6,17,39,1,20,6,19,122,3,3,11,10,168,5,18,115,11,11,18,4,170,2,6,"Bat","Result Declared",17
952,16,2,3,5462,14,40,32,47,13,9,27,1,20,6,19,123,4,4,17,9,191,5,15,99,6,6,13,7,146,7,9,"Field","Result Declared",13
974,16,24,3,5478,17,67,46,28,1,17,18,1,20,6,19,126,7,7,12,17,226,6,19,126,11,11,12,16,218,8,17,"Field","Result Declared",1
988,16,38,3,5489,20,65,20,50,10,13,27,1,20,6,19,130,17,15,27,14,257,5,19,128,13,13,18,8,201,10,13,"Field","Result Declared",10
990,16,40,3,5490,18,69,35,28,19,3,1,1,20,6,19,129,10,10,17,9,197,6,19,123,4,4,14,8,188,6,19,"Bat","Result Declared",19
994,16,44,3,5493,18,61,35,66,3,6,22,1,20,6,19,124,5,5,9,5,130,8,19,124,5,5,9,4,125,6,3,"Bat","Result Declared",3
1000,16,50,3,5497,14,40,61,47,17,3,1,1,20,6,19,125,8,8,16,6,181,4,16,103,9,9,15,12,187,3,17,"Bat","Result Declared",3
1008,16,58,3,5504,30,36,48,38,19,10,28,1,20,6,19,123,5,5,18,8,182,6,19,121,6,6,15,10,185,3,19,"Bat","Result Declared",10
1029,17,5,3,5820,1,59,15,68,6,11,22,1,20,6,19,124,12,12,14,4,168,6,19,123,3,3,15,7,162,9,11,"Field","Result Declared",6
1034,17,10,3,5825,14,28,54,66,18,9,18,1,20,6,19,123,4,4,11,11,182,6,16,105,15,15,9,13,186,3,9,"Field","Result Declared",9
1035,17,11,3,5826,18,70,38,28,10,13,4,1,20,6,19,125,7,7,15,10,199,8,19,122,4,4,15,10,178,5,10,"Bat","Result Declared",10
1037,17,13,3,5827,21,61,58,50,3,1,9,1,20,6,19,128,13,11,16,9,191,5,19,129,13,13,13,7,171,6,3,"Bat","Result Declared",3
1047,17,23,3,5836,18,70,28,56,19,13,20,1,20,6,19,125,7,7,18,8,182,9,19,126,7,7,17,8,180,6,13,"Field","Result Declared",19
564,9,47,3,2950,17,49,20,59,11,4,9,1,20,6,19,121,7,7,13,14,206,4,19,116,3,3,11,5,126,10,4,"Field","Result Declared",11
853,14,37,3,4909,21,61,49,47,13,19,33,1,20,6,19,123,7,7,8,2,125,7,19,123,7,7,2,5,120,7,19,"Field","Result Declared",13
934,15,58,3,5137,14,62,56,20,14,3,8,1,20,6,19,125,6,6,14,6,160,6,18,114,7,7,10,10,161,2,3,"Field","Result Declared",3
967,16,17,3,5473,1,59,50,68,14,1,19,1,20,6,19,126,10,10,11,7,175,8,19,127,10,10,12,6,172,6,1,"Field","Result Declared",14
1003,16,53,3,5499,29,37,48,38,13,9,11,1,20,6,19,126,13,13,21,6,179,7,19,123,4,4,20,6,182,5,13,"Bat","Result Declared",9
1063,17,39,3,5850,24,40,56,67,1,10,19,1,20,6,19,122,4,4,19,10,210,4,19,123,9,9,19,10,213,4,10,"Field","Result Declared",10
8,1,8,3,6,3,7,5,40,1,11,19,1,20,6,19,127,18,18,24,6,208,5,19,128,13,13,20,8,202,7,11,"Field","Result Declared",1
11,1,11,3,9,4,51,3,6,1,9,19,1,20,6,16,107,18,18,12,5,152,1,19,126,8,8,14,4,147,9,9,"Bat","Result Declared",1
23,1,23,3,17,1,7,44,25,11,4,8,1,20,6,19,124,10,10,14,8,162,8,18,114,4,4,9,5,133,10,4,"Field","Result Declared",11
30,1,30,3,22,2,51,52,13,14,2,31,1,20,6,15,101,11,11,16,2,141,2,19,122,6,6,15,3,140,8,14,"Field","Result Declared",14
51,1,52,3,38,2,15,4,69,9,7,11,1,20,6,19,122,9,9,17,9,175,7,19,126,11,11,17,5,174,6,7,"Bat","Result Declared",9
17,1,17,3,13,5,3,2,69,4,17,12,1,20,6,19,122,4,4,21,5,191,5,19,121,12,12,16,7,181,5,17,"Field","Result Declared",4
55,1,56,3,41,2,11,4,8,7,14,27,1,20,6,19,124,5,5,20,14,221,3,19,121,4,4,18,8,180,7,14,"Field","Result Declared",7
95,2,39,3,388,2,14,9,63,4,9,24,1,20,6,17,108,13,13,13,1,125,3,19,126,8,8,6,5,123,8,4,"Field","Result Declared",4
124,3,9,3,699,2,14,53,45,4,11,12,1,20,6,16,103,11,11,14,2,120,9,19,127,17,17,19,9,218,7,4,"Field","Result Declared",11
126,3,11,3,701,2,14,53,45,4,1,12,1,20,6,19,125,10,10,21,5,185,6,19,123,10,10,17,11,190,5,4,"Bat","Result Declared",1
145,3,30,3,714,25,19,8,5,9,2,11,1,20,6,19,126,14,14,17,7,181,6,19,125,7,7,18,2,157,5,9,"Bat","Result Declared",9
165,3,50,3,728,25,18,58,55,1,4,19,1,20,6,19,126,8,8,10,1,112,9,18,116,13,13,8,0,113,4,1,"Bat","Result Declared",4
173,3,\\N,1,735,1,11,53,63,1,2,8,1,20,6,19,123,16,16,11,4,142,7,19,118,8,8,9,2,104,10,1,"Bat","Result Declared",1
176,4,1,3,1086,1,19,53,12,1,9,19,1,20,6,19,121,3,3,14,4,153,4,19,123,8,8,14,3,151,7,1,"Bat","Result Declared",1
186,4,11,3,1092,26,13,25,10,2,17,28,1,20,6,19,125,7,7,17,6,175,5,19,125,8,8,12,3,142,9,17,"Field","Result Declared",2
272,5,24,3,1463,9,19,1,62,1,12,19,1,20,6,19,121,2,2,15,5,164,5,19,124,15,15,12,2,151,7,12,"Field","Result Declared",1
278,5,30,3,1467,10,22,1,31,14,17,31,1,20,6,19,124,10,10,16,1,143,7,19,125,19,19,17,6,189,3,14,"Field","Result Declared",17
346,6,24,3,1827,10,29,57,15,4,1,12,1,20,6,17,109,4,4,5,1,83,10,19,125,9,9,19,3,169,4,1,"Bat","Result Declared",1
71,2,15,3,374,25,50,57,8,7,14,25,1,20,6,19,128,13,13,12,3,139,6,19,125,10,10,9,0,112,7,7,"Bat","Result Declared",7
104,2,48,3,394,2,8,25,10,2,9,24,1,20,6,19,124,7,7,14,6,166,4,19,124,7,7,11,6,160,5,2,"Field","Result Declared",2
153,3,38,3,720,2,15,10,45,14,7,31,1,20,6,14,97,9,9,20,5,157,1,19,126,9,9,13,4,153,6,7,"Bat","Result Declared",14
180,4,5,3,1088,1,19,53,12,12,7,8,1,20,6,13,82,4,4,14,4,113,3,19,125,10,10,12,1,112,8,7,"Bat","Result Declared",12
198,4,24,3,1100,7,26,55,63,9,17,11,1,20,6,19,129,13,13,15,4,171,5,18,113,5,5,19,8,175,1,17,"Field","Result Declared",17
199,4,25,3,1100,12,8,1,13,11,1,39,1,20,6,19,128,14,14,14,7,164,4,19,129,10,10,15,4,156,9,1,"Field","Result Declared",11
253,5,5,3,1451,12,22,31,10,17,4,18,1,20,6,19,122,6,6,14,5,157,8,19,122,4,4,13,2,137,7,4,"Field","Result Declared",17
359,6,37,3,1836,1,49,1,31,11,17,39,1,20,6,19,123,9,9,18,8,194,7,19,124,11,11,12,3,136,7,11,"Bat","Result Declared",11
382,6,60,3,1851,10,25,16,39,9,17,16,1,20,6,19,120,5,5,13,1,116,5,19,121,3,3,5,2,115,9,9,"Field","Result Declared",9
393,6,71,3,1858,10,25,16,11,12,4,36,1,20,6,19,123,5,5,14,8,172,5,19,127,16,16,12,2,134,9,12,"Bat","Result Declared",12
426,7,28,3,2211,1,57,32,30,4,9,12,1,20,6,19,122,8,8,13,6,160,5,18,111,12,12,14,3,161,2,4,"Bat","Result Declared",9
434,7,36,3,2216,8,32,58,15,19,11,28,1,20,6,19,124,6,6,16,5,157,3,18,115,3,3,15,6,160,3,19,"Bat","Result Declared",11
447,7,49,3,2226,10,30,54,59,9,17,11,1,20,6,19,125,7,7,21,7,195,4,19,122,10,10,14,4,165,5,17,"Field","Result Declared",9
450,7,52,3,2227,8,25,58,19,7,14,27,1,20,6,19,124,14,14,16,6,179,4,19,123,7,7,9,8,163,8,14,"Field","Result Declared",7
465,8,7,3,2551,15,29,54,27,11,7,39,1,20,6,19,125,8,8,14,9,159,7,19,123,6,6,21,4,177,5,11,"Field","Result Declared",7
531,9,14,3,2925,8,60,54,59,11,17,39,1,20,6,17,111,4,4,17,8,171,4,19,126,13,13,12,7,170,7,11,"Field","Result Declared",11
580,10,3,3,3277,18,36,20,59,5,9,30,1,20,6,19,122,4,4,20,6,183,4,14,96,15,15,18,8,184,0,9,"Field","Result Declared",9
623,10,47,3,3307,1,14,21,68,7,5,27,1,20,6,19,123,3,3,14,7,189,3,19,121,6,6,17,6,192,4,5,"Field","Result Declared",5
646,11,9,3,3649,1,47,46,20,11,4,39,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Field","Result Declared",4
674,11,38,3,3671,14,38,30,10,14,7,15,1,20,6,19,121,8,8,16,1,152,9,18,115,3,3,13,6,155,4,7,"Field","Result Declared",7
713,12,17,3,4005,18,55,54,33,17,9,18,1,20,6,19,124,5,5,20,7,205,3,19,122,13,13,16,12,206,5,9,"Field","Result Declared",9
764,13,8,3,4545,20,14,33,68,19,9,34,1,20,6,19,123,7,7,8,4,142,4,17,112,7,7,14,4,145,3,19,"Bat","Result Declared",9
98,2,42,3,390,6,46,55,25,7,11,37,1,20,6,19,130,18,18,10,3,119,9,16,104,6,6,12,4,122,2,7,"Bat","Result Declared",11
192,4,17,3,1095,7,20,2,63,9,14,11,1,20,6,13,89,11,11,7,1,85,2,15,96,5,5,6,1,81,10,9,"Field","Result Declared",9
469,8,11,3,2555,14,54,19,10,19,14,9,1,20,6,19,125,6,6,11,4,127,5,19,124,7,7,15,0,131,4,14,"Field","Result Declared",14
582,10,5,3,3278,1,60,10,68,17,4,18,1,20,6,19,124,6,6,14,7,157,8,19,124,5,5,10,5,142,9,17,"Bat","Result Declared",17
598,10,21,3,3289,14,38,33,16,19,4,28,1,20,6,19,123,4,4,15,7,191,4,19,122,7,7,18,6,176,5,19,"Bat","Result Declared",19
733,12,37,3,4020,21,28,30,23,7,3,1,1,20,6,19,122,5,5,13,8,163,7,19,126,11,11,18,3,166,5,3,"Field","Result Declared",3
742,12,46,3,4028,1,54,32,46,3,17,1,1,20,6,19,120,5,5,17,9,187,5,19,122,5,5,12,8,171,7,3,"Bat","Result Declared",3
758,13,2,3,4539,1,23,54,20,3,7,10,1,20,6,19,131,10,10,13,6,160,8,19,125,8,8,12,6,159,10,7,"Field","Tie",20
257,5,9,3,1453,9,21,54,14,2,11,9,1,20,6,19,123,5,5,6,8,138,9,19,120,4,4,8,8,142,5,2,"Bat","Result Declared",11
310,5,64,3,1489,7,54,58,32,4,7,12,1,20,6,18,115,2,2,18,3,140,5,19,121,4,4,19,1,136,8,7,"Bat","Result Declared",4
318,5,72,3,1494,12,28,58,30,14,11,31,1,20,6,19,132,14,14,13,6,162,6,18,118,18,18,16,3,163,0,14,"Bat","Result Declared",11
336,6,14,3,1821,7,54,2,42,4,19,12,1,20,6,19,125,7,7,7,3,114,8,19,118,3,3,13,1,115,7,4,"Bat","Result Declared",19
349,6,27,3,1829,7,22,2,30,17,14,18,1,20,6,17,114,16,16,12,2,123,3,19,118,0,0,14,2,117,10,17,"Field","Result Declared",17
358,6,36,3,1836,10,46,15,39,14,19,31,1,20,6,17,108,2,2,18,5,146,2,19,129,11,11,16,2,144,9,19,"Bat","Result Declared",14
401,7,3,3,2192,7,7,49,30,1,7,34,1,20,6,19,128,14,14,15,10,205,4,18,118,6,6,26,5,206,4,1,"Bat","Result Declared",7
402,7,4,3,2192,7,54,3,49,19,14,34,1,20,6,19,125,15,15,6,2,133,6,19,119,5,5,14,1,135,6,14,"Field","Result Declared",14
428,7,30,3,2212,10,55,54,16,14,19,29,1,20,6,19,124,10,10,6,1,102,10,19,122,12,12,15,0,134,9,14,"Field","Result Declared",19
449,7,51,3,2227,7,29,10,61,11,4,39,1,20,6,19,120,9,9,20,3,173,10,19,123,6,6,13,6,158,4,4,"Field","Result Declared",11
478,8,20,3,2561,1,32,14,30,17,1,18,1,20,6,19,121,6,6,12,7,154,8,19,123,10,10,17,10,181,8,17,"Field","Result Declared",1
493,8,36,3,2572,8,55,58,33,14,4,5,1,20,6,19,124,8,8,20,5,189,2,19,131,15,15,13,8,175,7,4,"Field","Result Declared",14
503,8,46,3,2579,1,29,14,30,11,17,39,1,20,6,19,123,4,4,15,11,196,7,19,125,7,7,26,9,235,1,17,"Bat","Result Declared",17
535,9,18,3,2928,8,38,54,59,19,7,28,1,20,6,17,112,5,5,15,4,146,5,19,123,5,5,9,6,143,6,19,"Field","Result Declared",19
557,9,40,3,2945,16,28,33,68,16,19,9,1,20,6,19,121,3,3,10,4,133,8,19,123,5,5,8,7,137,8,19,"Bat","Result Declared",19
627,10,51,3,3311,14,62,60,21,11,7,39,1,20,6,19,126,8,8,18,14,223,6,19,129,10,10,18,12,230,3,11,"Field","Result Declared",7
678,11,42,3,3675,14,14,37,30,4,19,1,1,20,6,19,121,3,3,19,9,187,5,18,114,2,2,20,6,191,1,4,"Bat","Result Declared",19
730,12,34,3,4018,1,49,32,16,11,3,1,1,20,6,19,124,6,6,14,6,168,5,19,123,8,8,8,4,128,9,11,"Bat","Result Declared",11
